Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Status,Branch_ID
A016119,C12716,Savings,2023-10-23,50539.38,Active,B054
A016120,C13028,Savings,2025-10-13,18733.15,Active,B019
A016121,C03696,Fixed Deposit,2022-07-15,87100.27,Active,B030
A016122,C05390,Savings,2022-12-14,35693.4,Active,B007
A016123,C14661,Savings,2022-06-20,6652.26,Active,B041
A016124,C04812,Savings,2023-08-24,7578.27,Active,B015
A016125,C10098,Savings,2024-08-20,13754.45,Active,B058
A016126,C06295,Savings,2024-04-19,73996.26,Active,B011
A016127,C08116,Fixed Deposit,2022-03-31,45740.63,Active,B019
A016128,C12608,Savings,2025-12-13,25416.16,Closed,B029
A016129,C11940,Savings,2024-05-24,8864.71,Dormant,B034
A016130,C06984,Savings,2022-07-24,2776.59,Active,B034
A016131,C01687,Fixed Deposit,2024-02-15,22042.62,Active,B020
A016132,C12841,Savings,2022-05-09,41660.7,Active,B051
A016133,C05172,Savings,2024-04-12,21899.34,Active,B044
A016134,C04985,Savings,2024-01-03,80695.31,Closed,B039
A016135,C12175,Savings,2024-11-02,23967.46,Active,B028
A016136,C12474,Savings,2025-02-03,7060.47,Active,B008
A016137,C07005,Recurring Deposit,2025-10-20,38652.5,Active,B039
A016138,C08405,Savings,2025-04-26,13217.09,Active,B010
A016139,C06105,Savings,2024-02-16,5198.97,Closed,B027
A016140,C00421,Recurring Deposit,2025-09-29,27044.7,Active,B022
A016141,C13192,Current,2022-09-07,15188.63,Active,B040
A016142,C03750,Savings,2025-12-16,19075.04,Active,B012
A016143,C06232,Savings,2024-12-14,17200.77,Active,B015
A016144,C08031,Fixed Deposit,2023-04-13,24899.33,Active,B017
A016145,C07702,Current,2025-07-26,55440.39,Active,B021
A016146,C03996,Savings,2024-08-02,14597.66,Dormant,B021
A016147,C07279,Savings,2022-10-01,62539.33,Active,B023
A016148,C13211,Fixed Deposit,2025-08-20,19805.03,Active,B038
A016149,C01443,Savings,2024-02-27,18052.79,Active,B013
A016150,C11195,Fixed Deposit,2024-07-03,2064.27,Active,B034
A016151,C00942,Current,2022-03-12,11057.48,Active,B052
A016152,C14310,Fixed Deposit,2025-05-22,71758.28,Active,B037
A016153,C13187,Savings,2025-10-12,25792.95,Active,B038
A016154,C07084,Savings,2023-02-05,6952.35,Active,B023
A016155,C05898,Current,2023-04-04,2645.32,Active,B039
A016156,C04722,Fixed Deposit,2023-09-11,1522.97,Active,B025
A016157,C06312,Recurring Deposit,2023-09-12,14002.69,Active,B010
A016158,C10231,Current,2022-09-22,6329.71,Dormant,B055
A016159,C09173,Fixed Deposit,2023-11-05,143559.32,Active,B010
A016160,C00695,Savings,2024-10-05,19952.06,Active,B055
A016161,C01628,Fixed Deposit,2025-03-13,15094.72,Active,B019
A016162,C05510,Fixed Deposit,2025-12-18,68999.45,Active,B013
A016163,C12165,Savings,2025-12-07,7592.03,Active,B050
A016164,C01946,Fixed Deposit,2022-03-29,17295.47,Active,B021
A016165,C05542,Current,2025-09-03,8212.69,Active,B054
A016166,C02367,Savings,2025-11-22,43857.61,Active,B030
A016167,C04891,Savings,2025-04-08,41642.89,Dormant,B007
A016168,C01233,Fixed Deposit,2024-04-30,7936.09,Active,B014
A016169,C08420,Savings,2025-01-22,8349.27,Active,B025
A016170,C07525,Savings,2022-11-04,11225.12,Active,B037
A016171,C13097,Recurring Deposit,2025-08-29,9014.82,Dormant,B052
A016172,C07003,Savings,2025-02-22,54833.16,Active,B044
A016173,C10322,Savings,2024-05-07,13156.58,Active,B022
A016174,C03720,Savings,2024-10-14,14014.87,Active,B039
A016175,C03708,Recurring Deposit,2022-02-09,59552.43,Active,B031
A016176,C14486,Fixed Deposit,2022-12-18,3535.67,Active,B033
A016177,C03554,Fixed Deposit,2022-11-08,110345.26,Active,B058
A016178,C07191,Fixed Deposit,2025-09-09,12780.09,Active,B052
A016179,C04589,Savings,2022-10-03,8830.98,Active,B027
A016180,C05027,Savings,2024-01-01,23592.66,Active,B057
A016181,C04302,Fixed Deposit,2022-02-12,10925.63,Active,B001
A016182,C10349,Savings,2022-03-18,8604.59,Active,B013
A016183,C07129,Savings,2023-05-16,7408.49,Active,B043
A016184,C09046,Fixed Deposit,2024-09-21,6094.67,Active,B012
A016185,C07713,Savings,2023-08-16,19875.69,Active,B055
A016186,C04029,Fixed Deposit,2024-04-23,24937.9,Active,B008
A016187,C14835,Savings,2022-06-11,20013.32,Active,B019
A016188,C13073,Savings,2025-12-22,53771.64,Active,B021
A016189,C07360,Savings,2025-03-22,6749.42,Active,B037
A016190,C00447,Savings,2023-01-14,12260.0,Active,B028
A016191,C09452,Fixed Deposit,2024-04-11,10492.53,Active,B009
A016192,C13758,Savings,2025-02-06,20323.58,Active,B047
A016193,C07921,Savings,2024-04-02,3457.57,Active,B023
A016194,C04637,Savings,2024-04-27,11486.28,Active,B004
A016195,C11866,Savings,2025-05-05,12328.21,Dormant,B009
A016196,C06167,Fixed Deposit,2023-04-27,33261.09,Active,B039
A016197,C00940,Current,2025-11-20,6931.59,Active,B006
A016198,C05074,Current,2022-04-07,31164.55,Active,B031
A016199,C05430,Recurring Deposit,2022-09-07,17242.36,Active,B052
A016200,C06752,Savings,2025-06-01,38395.1,Active,B052
A016201,C06766,Savings,2022-05-20,11531.91,Active,B014
A016202,C06251,Savings,2022-09-18,12611.87,Active,B016
A016203,C10937,Savings,2025-11-09,7263.2,Active,B060
A016204,C07301,Savings,2022-04-21,2732.71,Active,B012
A016205,C07731,Savings,2025-10-17,21614.97,Active,B011
A016206,C03827,Current,2023-05-29,31520.37,Dormant,B030
A016207,C11984,Savings,2024-10-03,20120.72,Active,B005
A016208,C10052,Savings,2023-11-17,163388.89,Active,B033
A016209,C06821,Current,2023-01-15,6355.01,Active,B052
A016210,C07038,Savings,2025-06-02,19776.31,Active,B049
A016211,C03544,Savings,2024-04-22,10651.23,Dormant,B046
A016212,C07476,Savings,2025-12-08,9649.27,Active,B051
A016213,C00142,Savings,2022-08-31,9215.07,Active,B014
A016214,C00328,Current,2025-05-25,28007.63,Dormant,B060
A016215,C14532,Savings,2025-02-09,6918.26,Active,B003
A016216,C08241,Savings,2023-11-27,7929.79,Dormant,B001
A016217,C03197,Recurring Deposit,2022-10-29,16486.27,Closed,B003
A016218,C02979,Savings,2024-06-27,11088.83,Active,B011
A016219,C04648,Savings,2022-02-06,45101.79,Active,B017
A016220,C00995,Savings,2025-10-09,19003.49,Active,B014
A016221,C14741,Fixed Deposit,2022-09-29,6064.02,Closed,B007
A016222,C10504,Savings,2022-01-30,11461.97,Active,B011
A016223,C10098,Savings,2025-01-05,44935.1,Active,B049
A016224,C13389,Recurring Deposit,2025-09-28,22504.29,Active,B021
A016225,C11645,Savings,2022-08-12,18228.57,Active,B035
A016226,C00044,Savings,2025-09-05,28470.95,Active,B048
A016227,C00884,Recurring Deposit,2023-12-29,16586.6,Active,B026
A016228,C04054,Recurring Deposit,2023-11-25,30098.26,Active,B034
A016229,C05464,Savings,2025-12-01,19259.32,Active,B060
A016230,C04708,Fixed Deposit,2024-11-10,10981.29,Active,B054
A016231,C12947,Current,2022-12-06,7409.01,Active,B043
A016232,C05537,Recurring Deposit,2024-05-13,11471.28,Active,B003
A016233,C12903,Savings,2022-06-04,22352.89,Active,B001
A016234,C13194,Current,2024-09-23,28930.51,Active,B058
A016235,C06540,Fixed Deposit,2022-09-07,17524.55,Active,B013
A016236,C02479,Savings,2022-04-03,36646.45,Active,B050
A016237,C06631,Savings,2025-09-04,9489.27,Active,B052
A016238,C09592,Savings,2023-07-24,32717.58,Active,B017
A016239,C10386,Savings,2024-11-03,64799.0,Active,B015
A016240,C06448,Savings,2025-02-23,10243.03,Active,B009
A016241,C03602,Current,2022-02-24,15095.55,Closed,B057
A016242,C02201,Savings,2023-09-14,23863.38,Active,B044
A016243,C12377,Current,2025-08-18,8456.6,Active,B040
A016244,C08219,Savings,2023-06-27,24911.4,Active,B016
A016245,C10438,Recurring Deposit,2024-12-24,18477.33,Active,B040
A016246,C08533,Fixed Deposit,2025-07-20,3704.61,Active,B027
A016247,C13358,Fixed Deposit,2023-09-16,8681.5,Active,B014
A016248,C00113,Savings,2022-12-25,18873.35,Active,B029
A016249,C10400,Fixed Deposit,2023-04-12,2671.29,Active,B040
A016250,C11422,Savings,2024-02-02,5904.99,Active,B014
A016251,C03796,Current,2025-01-13,13241.05,Active,B020
A016252,C05685,Savings,2024-10-14,75601.68,Active,B057
A016253,C05930,Fixed Deposit,2024-08-29,21501.25,Active,B029
A016254,C02175,Savings,2024-03-16,10070.85,Active,B039
A016255,C04675,Current,2024-07-18,11726.11,Active,B058
A016256,C06085,Savings,2024-10-13,24386.28,Dormant,B050
A016257,C01039,Fixed Deposit,2022-05-27,24184.7,Active,B057
A016258,C02135,Recurring Deposit,2022-04-30,52617.18,Active,B053
A016259,C11752,Savings,2024-10-08,21566.01,Active,B019
A016260,C05337,Savings,2023-03-03,9618.07,Active,B031
A016261,C06143,Savings,2023-11-20,179031.43,Active,B023
A016262,C05199,Savings,2024-09-14,11299.35,Active,B004
A016263,C08536,Fixed Deposit,2023-01-14,42995.98,Dormant,B017
A016264,C13272,Current,2024-01-12,37310.61,Active,B055
A016265,C14893,Current,2025-01-31,14030.86,Active,B011
A016266,C12696,Savings,2024-07-24,53403.07,Active,B010
A016267,C04265,Savings,2022-05-27,21966.33,Dormant,B029
A016268,C01634,Savings,2024-10-23,32261.28,Active,B055
A016269,C12577,Fixed Deposit,2024-11-11,22459.59,Active,B050
A016270,C10778,Recurring Deposit,2024-08-12,8746.85,Active,B022
A016271,C07436,Savings,2022-12-27,13065.23,Active,B010
A016272,C10807,Savings,2022-03-03,31938.07,Closed,B058
A016273,C03291,Savings,2022-11-10,3886.49,Active,B031
A016274,C03282,Fixed Deposit,2022-12-03,13715.34,Active,B011
A016275,C03399,Current,2024-02-11,66365.48,Active,B004
A016276,C14843,Savings,2022-05-08,52581.68,Active,B038
A016277,C14793,Savings,2024-01-07,11973.87,Active,B012
A016278,C04888,Savings,2023-06-26,7724.49,Active,B054
A016279,C01887,Fixed Deposit,2023-06-29,6031.4,Active,B057
A016280,C07947,Savings,2025-01-24,2769.87,Active,B042
A016281,C00999,Recurring Deposit,2025-12-11,32129.42,Active,B052
A016282,C12360,Savings,2022-02-28,30090.48,Active,B048
A016283,C03141,Savings,2022-11-09,39351.61,Active,B058
A016284,C11744,Savings,2022-06-23,83689.57,Active,B028
A016285,C10640,Recurring Deposit,2024-05-16,13975.22,Active,B021
A016286,C09089,Fixed Deposit,2022-08-05,54234.88,Dormant,B045
A016287,C05019,Current,2025-09-25,18593.26,Active,B042
A016288,C04176,Recurring Deposit,2022-12-01,200159.66,Closed,B016
A016289,C09552,Savings,2022-06-14,53222.23,Active,B056
A016290,C03397,Fixed Deposit,2025-01-14,58846.99,Active,B055
A016291,C03121,Current,2023-01-09,24756.03,Active,B011
A016292,C13226,Savings,2025-02-23,18823.69,Active,B048
A016293,C12235,Fixed Deposit,2022-09-23,14908.61,Active,B051
A016294,C11209,Fixed Deposit,2024-03-09,8250.27,Active,B021
A016295,C00875,Savings,2023-03-10,5126.77,Active,B053
A016296,C11954,Savings,2024-07-09,7108.65,Active,B013
A016297,C06738,Savings,2023-10-23,7944.16,Closed,B041
A016298,C14465,Savings,2024-05-14,47174.08,Active,B017
A016299,C04932,Savings,2022-06-26,20067.26,Active,B030
A016300,C11678,Savings,2025-07-14,11078.05,Active,B042
A016301,C13542,Fixed Deposit,2025-05-22,27158.69,Dormant,B056
A016302,C00910,Savings,2025-07-12,7945.43,Active,B007
A016303,C02070,Recurring Deposit,2024-06-18,38502.52,Closed,B036
A016304,C09538,Current,2024-08-22,5519.69,Active,B018
A016305,C00580,Current,2025-07-21,55311.67,Dormant,B019
A016306,C14982,Savings,2022-07-12,17436.77,Active,B059
A016307,C02016,Savings,2025-09-25,4498.45,Active,B002
A016308,C13530,Savings,2022-09-13,7299.05,Active,B060
A016309,C06157,Fixed Deposit,2023-06-06,8226.58,Closed,B024
A016310,C05900,Savings,2024-08-13,44405.1,Dormant,B020
A016311,C12101,Fixed Deposit,2024-12-27,15306.52,Active,B020
A016312,C04451,Fixed Deposit,2023-09-22,24374.69,Active,B028
A016313,C06451,Savings,2022-12-15,5738.22,Active,B010
A016314,C05608,Savings,2024-12-12,17465.44,Active,B038
A016315,C06325,Savings,2025-02-03,169349.98,Active,B033
A016316,C02172,Savings,2022-12-28,5713.75,Active,B004
A016317,C01319,Savings,2024-07-17,51457.49,Closed,B018
A016318,C01921,Fixed Deposit,2023-11-20,25130.57,Active,B005
A016319,C08220,Savings,2024-05-19,33021.47,Active,B029
A016320,C08188,Current,2022-11-07,92209.62,Active,B039
A016321,C01238,Savings,2024-10-01,5085.54,Active,B016
A016322,C10573,Current,2025-12-23,35107.33,Active,B008
A016323,C09536,Savings,2023-02-27,77238.98,Active,B038
A016324,C13677,Savings,2022-09-24,13187.18,Active,B032
A016325,C03271,Fixed Deposit,2025-09-25,53276.27,Active,B048
A016326,C00028,Savings,2024-08-05,31816.92,Active,B027
A016327,C08960,Savings,2024-05-09,49277.41,Active,B035
A016328,C11343,Savings,2023-05-21,59975.7,Closed,B042
A016329,C07680,Fixed Deposit,2024-06-03,10209.16,Active,B001
A016330,C06938,Savings,2025-07-02,67176.7,Active,B013
A016331,C06860,Savings,2025-06-03,11927.52,Active,B047
A016332,C08055,Fixed Deposit,2023-08-08,16323.69,Dormant,B015
A016333,C03693,Fixed Deposit,2022-03-01,17559.15,Active,B037
A016334,C14886,Savings,2025-06-23,19101.91,Active,B054
A016335,C06296,Savings,2024-01-21,27924.2,Active,B020
A016336,C01220,Savings,2022-04-27,80986.72,Active,B009
A016337,C10736,Savings,2024-11-30,29359.18,Active,B035
A016338,C05430,Savings,2025-05-13,6528.72,Active,B031
A016339,C01184,Recurring Deposit,2023-08-09,39925.99,Active,B054
A016340,C08045,Savings,2023-02-06,6103.63,Active,B018
A016341,C08070,Savings,2023-09-03,7068.36,Active,B007
A016342,C00448,Fixed Deposit,2025-12-24,42717.98,Closed,B010
A016343,C02690,Recurring Deposit,2022-01-02,36889.18,Active,B059
A016344,C02277,Savings,2025-07-28,6487.84,Active,B022
A016345,C03005,Savings,2025-08-05,10482.21,Active,B016
A016346,C01184,Current,2024-05-01,27193.77,Active,B025
A016347,C01366,Savings,2023-09-08,14112.46,Active,B051
A016348,C08485,Current,2022-01-20,10443.29,Active,B017
A016349,C12656,Savings,2024-03-24,8260.02,Dormant,B002
A016350,C03439,Current,2022-11-03,4702.63,Active,B025
A016351,C11975,Fixed Deposit,2022-03-09,3955.84,Closed,B023
A016352,C11704,Fixed Deposit,2024-04-29,16021.43,Active,B030
A016353,C00999,Fixed Deposit,2022-03-25,105769.24,Active,B040
A016354,C14626,Current,2025-01-04,13279.96,Active,B015
A016355,C10696,Recurring Deposit,2023-08-12,74401.26,Dormant,B013
A016356,C08541,Recurring Deposit,2022-01-08,27824.68,Active,B014
A016357,C08678,Savings,2024-04-01,17335.06,Active,B005
A016358,C13757,Savings,2022-11-09,21416.6,Active,B052
A016359,C12373,Fixed Deposit,2024-02-03,9381.65,Active,B014
A016360,C12475,Savings,2022-05-08,30842.0,Active,B047
A016361,C06218,Savings,2025-11-04,32354.37,Active,B054
A016362,C13430,Fixed Deposit,2024-12-23,1547.04,Active,B023
A016363,C07368,Savings,2024-03-28,17209.79,Closed,B056
A016364,C08126,Savings,2022-05-09,11108.43,Dormant,B010
A016365,C10287,Savings,2023-05-07,55937.99,Active,B005
A016366,C01078,Savings,2025-10-11,7383.16,Active,B058
A016367,C06519,Savings,2023-02-17,33584.36,Active,B046
A016368,C05883,Savings,2022-03-13,34977.1,Active,B006
A016369,C06294,Savings,2022-05-15,2747.1,Active,B029
A016370,C07759,Current,2024-08-08,25369.11,Active,B039
A016371,C07847,Savings,2023-10-29,16875.91,Active,B042
A016372,C09295,Savings,2022-11-24,19748.84,Active,B005
A016373,C07657,Recurring Deposit,2022-02-08,63116.13,Active,B010
A016374,C07968,Recurring Deposit,2022-06-09,8358.61,Active,B009
A016375,C09179,Fixed Deposit,2025-02-01,255453.84,Dormant,B025
A016376,C11130,Savings,2024-05-23,23673.81,Active,B030
A016377,C13727,Savings,2024-10-10,15542.62,Active,B012
A016378,C06864,Savings,2023-11-05,18117.4,Active,B020
A016379,C10522,Fixed Deposit,2024-05-06,9735.92,Active,B037
A016380,C14535,Fixed Deposit,2025-09-21,60257.86,Active,B048
A016381,C09484,Savings,2023-03-04,24456.62,Active,B001
A016382,C10215,Savings,2023-12-30,5854.55,Active,B042
A016383,C01031,Savings,2024-08-14,7271.62,Active,B049
A016384,C13886,Fixed Deposit,2023-04-21,11771.88,Active,B001
A016385,C14333,Savings,2023-11-18,12780.56,Active,B007
A016386,C02410,Recurring Deposit,2023-03-04,18232.64,Active,B024
A016387,C12800,Savings,2022-05-19,15682.4,Active,B044
A016388,C13837,Savings,2024-04-12,17706.25,Active,B025
A016389,C11024,Savings,2025-10-06,49975.01,Active,B048
A016390,C05567,Savings,2022-05-31,54838.64,Active,B032
A016391,C11203,Fixed Deposit,2023-02-05,2490.93,Closed,B042
A016392,C06799,Savings,2022-02-10,51194.33,Active,B016
A016393,C09731,Savings,2022-05-20,12790.46,Active,B049
A016394,C08996,Savings,2023-06-17,4517.54,Active,B025
A016395,C14140,Savings,2025-11-27,23131.16,Active,B015
A016396,C03837,Savings,2024-11-14,7037.79,Active,B029
A016397,C13333,Fixed Deposit,2024-12-13,53723.52,Active,B040
A016398,C08435,Savings,2023-04-04,85548.85,Active,B049
A016399,C10579,Savings,2025-02-03,56771.95,Closed,B019
A016400,C01100,Fixed Deposit,2024-01-29,338060.43,Active,B035
A016401,C05954,Savings,2022-09-12,60076.29,Active,B027
A016402,C05944,Savings,2024-02-10,83998.4,Active,B047
A016403,C06329,Savings,2022-01-07,13119.79,Dormant,B005
A016404,C04253,Fixed Deposit,2024-06-05,4285.71,Active,B053
A016405,C04444,Savings,2025-02-27,53232.28,Active,B035
A016406,C08354,Savings,2025-04-23,5036.51,Active,B008
A016407,C13370,Fixed Deposit,2022-12-07,55488.94,Active,B027
A016408,C03966,Savings,2022-04-04,78290.17,Active,B024
A016409,C00295,Savings,2025-06-11,9239.06,Active,B001
A016410,C06275,Current,2023-09-14,24549.54,Active,B025
A016411,C04010,Savings,2022-06-30,25958.9,Closed,B054
A016412,C07076,Fixed Deposit,2022-02-03,36036.36,Active,B045
A016413,C09463,Fixed Deposit,2022-01-03,29301.4,Active,B025
A016414,C06435,Savings,2025-08-20,6308.4,Active,B019
A016415,C11336,Fixed Deposit,2023-09-15,45243.51,Active,B037
A016416,C14680,Savings,2023-08-24,13038.13,Dormant,B058
A016417,C06686,Savings,2024-03-27,12272.47,Active,B035
A016418,C14416,Savings,2022-05-01,14927.1,Active,B051
A016419,C07595,Savings,2022-07-16,5979.99,Dormant,B044
A016420,C10734,Current,2023-11-23,7007.45,Active,B050
A016421,C08627,Recurring Deposit,2024-09-08,12582.6,Closed,B058
A016422,C12182,Savings,2023-01-01,4986.76,Active,B056
A016423,C12104,Fixed Deposit,2022-06-12,7313.64,Dormant,B055
A016424,C07081,Fixed Deposit,2024-04-03,7958.61,Active,B004
A016425,C14629,Savings,2024-08-14,10652.01,Active,B011
A016426,C06735,Current,2025-12-25,45196.1,Dormant,B034
A016427,C13321,Savings,2023-04-29,32314.78,Active,B054
A016428,C07334,Savings,2023-08-08,7192.54,Active,B023
A016429,C01181,Savings,2022-03-23,15470.79,Active,B056
A016430,C07976,Current,2022-04-18,14238.68,Active,B005
A016431,C06542,Savings,2023-03-02,6773.41,Active,B004
A016432,C03246,Fixed Deposit,2024-08-11,33988.38,Active,B001
A016433,C14428,Current,2024-08-09,11631.32,Active,B032
A016434,C10830,Current,2024-04-17,2565.89,Active,B001
A016435,C12661,Current,2023-06-13,117053.85,Active,B051
A016436,C07236,Current,2025-04-30,69551.79,Dormant,B045
A016437,C02022,Fixed Deposit,2025-07-14,35890.64,Active,B053
A016438,C10747,Savings,2023-06-26,6155.27,Active,B003
A016439,C05300,Fixed Deposit,2023-10-15,58362.56,Active,B051
A016440,C00674,Savings,2023-01-23,56823.74,Active,B030
A016441,C09183,Current,2022-05-23,16810.82,Active,B038
A016442,C07185,Savings,2024-08-11,36104.38,Active,B002
A016443,C05236,Fixed Deposit,2024-03-30,7088.88,Active,B035
A016444,C01741,Savings,2023-10-03,18713.62,Active,B030
A016445,C03406,Fixed Deposit,2022-12-21,18467.96,Active,B018
A016446,C11543,Savings,2022-01-17,2843.86,Active,B035
A016447,C01092,Fixed Deposit,2025-08-09,21214.35,Active,B007
A016448,C08571,Recurring Deposit,2023-10-23,12017.57,Active,B059
A016449,C01342,Recurring Deposit,2023-04-08,9437.94,Active,B022
A016450,C11775,Savings,2022-03-04,16607.0,Active,B009
A016451,C09371,Recurring Deposit,2024-11-10,6529.13,Active,B007
A016452,C08593,Fixed Deposit,2023-03-02,14978.17,Active,B027
A016453,C05685,Savings,2022-12-01,19038.32,Active,B040
A016454,C02622,Savings,2023-11-01,54512.83,Active,B007
A016455,C10131,Savings,2022-07-04,3318.18,Active,B052
A016456,C03876,Savings,2022-10-23,43369.96,Active,B015
A016457,C04890,Fixed Deposit,2022-10-26,5647.91,Active,B006
A016458,C14098,Savings,2024-06-09,10263.35,Active,B030
A016459,C01742,Current,2024-10-10,5720.96,Active,B045
A016460,C07237,Savings,2025-04-09,21681.5,Active,B021
A016461,C02085,Recurring Deposit,2025-06-17,27159.44,Active,B032
A016462,C04581,Savings,2024-07-23,40362.5,Active,B040
A016463,C06576,Savings,2022-09-07,14939.63,Active,B030
A016464,C04309,Savings,2023-02-17,7131.2,Active,B016
A016465,C01451,Current,2023-11-15,25593.64,Active,B012
A016466,C13345,Fixed Deposit,2025-09-12,17804.87,Active,B054
A016467,C02492,Savings,2023-04-23,64145.65,Active,B008
A016468,C11284,Fixed Deposit,2022-02-01,32560.35,Active,B058
