Transaction_ID,Date,Customer_ID,Account_ID,Branch_ID,Transaction_Type,Channel,Amount,Status,Location_Type,Is_Anomaly
T0222886,2023-05-08,C10863,A008140,B003,Debit,IMPS,1522.15,Success,Domestic,False
T0222887,2023-11-05,C06896,A013029,B050,Debit,POS,1741.98,Success,Domestic,False
T0222888,2024-04-24,C10328,A006810,B028,Debit,NEFT,813.35,Success,Domestic,False
T0222889,2025-06-27,C13658,A020901,B036,Debit,IMPS,6821.8,Success,International,False
T0222890,2024-02-19,C12719,A013719,B028,Debit,UPI,1419.06,Success,Domestic,False
T0222891,2023-09-10,C10159,A014406,B050,Debit,POS,5619.67,Success,Domestic,False
T0222892,2024-10-09,C00580,A016305,B019,Credit,Online Banking,453.49,Success,Domestic,False
T0222893,2024-04-16,C06960,A006535,B035,Debit,POS,3720.26,Success,Domestic,False
T0222894,2023-05-15,C12402,A004857,B019,Credit,UPI,2076.48,Success,Domestic,False
T0222895,2023-07-14,C14262,A007823,B045,Debit,UPI,3947.04,Success,Domestic,False
T0222896,2023-04-13,C03797,A015615,B052,Debit,IMPS,6184.2,Success,Domestic,False
T0222897,2025-12-24,C03524,A005424,B011,Debit,POS,4829.02,Success,Domestic,False
T0222898,2025-02-13,C04052,A000035,B016,Credit,UPI,4550.71,Success,Domestic,False
T0222899,2023-06-04,C12360,A017567,B034,Credit,POS,14738.84,Success,Domestic,False
T0222900,2024-09-28,C03524,A002358,B016,Credit,UPI,2661.79,Success,Domestic,False
T0222901,2023-04-16,C05926,A000073,B041,Credit,UPI,6612.37,Success,Domestic,False
T0222902,2023-05-02,C02501,A013716,B012,Credit,POS,10425.38,Success,Domestic,False
T0222903,2024-04-26,C00585,A002219,B022,Debit,IMPS,3786.13,Success,Domestic,False
T0222904,2023-06-18,C04988,A015552,B007,Debit,UPI,3102.29,Success,Domestic,False
T0222905,2023-11-02,C04437,A008865,B031,Credit,UPI,411.69,Success,Domestic,False
T0222906,2023-06-08,C06192,A005689,B031,Debit,UPI,2907.63,Success,International,False
T0222907,2025-03-09,C11699,A013993,B038,Debit,IMPS,1665.8,Success,Domestic,False
T0222908,2023-10-16,C06223,A004789,B036,Debit,Online Banking,945.54,Success,Domestic,False
T0222909,2023-09-17,C07966,A019318,B055,Debit,POS,7840.34,Success,Domestic,False
T0222910,2025-11-09,C11749,A017010,B060,Debit,UPI,1047.98,Success,Domestic,False
T0222911,2025-11-26,C09219,A003475,B060,Credit,ATM,16148.16,Success,Domestic,False
T0222912,2023-09-04,C04199,A008970,B022,Credit,POS,4391.88,Success,Domestic,False
T0222913,2024-05-23,C13013,A006282,B021,Credit,NEFT,4956.6,Success,Domestic,False
T0222914,2023-01-28,C02692,A017124,B032,Credit,NEFT,6297.4,Success,Domestic,False
T0222915,2023-08-02,C00237,A001468,B026,Credit,POS,4136.0,Success,Domestic,False
T0222916,2023-03-18,C00428,A008316,B057,Debit,UPI,8063.02,Success,Domestic,False
T0222917,2025-07-31,C12399,A011785,B051,Debit,POS,1159.79,Success,Domestic,False
T0222918,2023-08-28,C04597,A014877,B047,Credit,POS,10467.45,Success,Domestic,False
T0222919,2025-05-09,C08595,A021173,B003,Debit,NEFT,258.81,Success,Domestic,False
T0222920,2024-02-15,C02159,A000129,B045,Debit,UPI,1770.83,Success,Domestic,False
T0222921,2024-01-12,C03923,A004713,B001,Debit,UPI,4395.1,Success,Domestic,False
T0222922,2023-09-01,C08243,A013826,B002,Credit,UPI,6425.73,Success,Domestic,False
T0222923,2024-10-19,C08628,A014894,B019,Debit,NEFT,1159.72,Success,Domestic,False
T0222924,2023-12-14,C08197,A004529,B001,Debit,ATM,6201.29,Success,Domestic,False
T0222925,2025-05-10,C06077,A020034,B044,Credit,ATM,4411.84,Success,Domestic,False
T0222926,2023-08-23,C12430,A005596,B034,Debit,UPI,5306.66,Success,Domestic,False
T0222927,2023-08-20,C14075,A002677,B048,Debit,IMPS,4268.65,Success,Domestic,False
T0222928,2024-12-31,C00330,A000528,B008,Credit,ATM,876.51,Success,Domestic,False
T0222929,2025-08-05,C07011,A004817,B018,Debit,POS,2230.14,Success,Domestic,False
T0222930,2025-02-24,C14112,A000935,B003,Credit,IMPS,7153.68,Success,Domestic,False
T0222931,2023-01-14,C04398,A007935,B050,Debit,UPI,41698.61,Success,Domestic,False
T0222932,2023-02-22,C07890,A004499,B010,Debit,IMPS,4815.42,Success,Domestic,False
T0222933,2024-09-03,C04827,A013362,B018,Credit,POS,3570.26,Success,Domestic,False
T0222934,2025-07-09,C04039,A010775,B056,Debit,ATM,1222.73,Success,Domestic,False
T0222935,2024-03-03,C11895,A008661,B015,Debit,ATM,3768.59,Success,Domestic,False
T0222936,2024-12-09,C05384,A021700,B043,Credit,NEFT,2871.99,Success,Domestic,False
T0222937,2025-02-21,C09365,A012811,B039,Debit,POS,1289.49,Success,Domestic,False
T0222938,2023-10-01,C08937,A015761,B053,Credit,POS,11307.32,Success,Domestic,False
T0222939,2024-04-24,C00062,A004611,B054,Credit,POS,2455.26,Success,Domestic,False
T0222940,2025-02-16,C14685,A009630,B009,Debit,Online Banking,3209.11,Success,Domestic,False
T0222941,2024-02-17,C08941,A015998,B020,Debit,UPI,2997.99,Success,Domestic,False
T0222942,2025-07-05,C06075,A021818,B023,Debit,UPI,2284.6,Success,Domestic,False
T0222943,2024-02-04,C03418,A004258,B041,Credit,POS,3836.32,Success,Domestic,False
T0222944,2023-08-02,C13578,A011633,B045,Debit,POS,2426.76,Failed,Domestic,False
T0222945,2025-08-29,C00327,A015865,B025,Debit,Online Banking,2800.87,Success,Domestic,False
T0222946,2024-06-29,C03187,A005427,B052,Debit,ATM,4870.5,Success,Domestic,False
T0222947,2024-05-20,C12306,A000677,B055,Debit,RTGS,3796.27,Success,Domestic,False
T0222948,2023-11-06,C07112,A002809,B007,Credit,IMPS,10915.25,Reversed,Domestic,False
T0222949,2023-05-27,C14251,A004846,B004,Debit,IMPS,1711.11,Success,Domestic,False
T0222950,2023-02-16,C02810,A015471,B027,Debit,Online Banking,3402.73,Success,Domestic,False
T0222951,2024-06-26,C04579,A018711,B056,Debit,UPI,1208.89,Success,Domestic,False
T0222952,2024-10-12,C13677,A016324,B032,Debit,ATM,7657.18,Failed,Domestic,False
T0222953,2024-11-08,C02303,A014818,B050,Debit,UPI,2907.64,Success,Domestic,False
T0222954,2024-12-22,C03881,A017179,B011,Debit,UPI,1221.94,Success,Domestic,False
T0222955,2025-10-29,C09125,A015843,B057,Debit,NEFT,4730.72,Success,Domestic,False
T0222956,2023-04-07,C07442,A005543,B054,Debit,UPI,438.76,Success,Domestic,False
T0222957,2025-01-03,C11848,A000569,B038,Credit,UPI,483.26,Success,Domestic,False
T0222958,2024-09-19,C03825,A000028,B058,Credit,POS,1324.85,Success,Domestic,False
T0222959,2023-12-07,C13905,A000398,B052,Credit,IMPS,2032.82,Success,Domestic,False
T0222960,2024-06-07,C05789,A018023,B040,Credit,NEFT,922.81,Success,Domestic,False
T0222961,2025-05-01,C03355,A007759,B001,Debit,Online Banking,1995.91,Success,Domestic,False
T0222962,2024-10-31,C02176,A016641,B046,Credit,UPI,5473.69,Success,Domestic,False
T0222963,2024-02-26,C05784,A014441,B008,Credit,RTGS,15491.89,Success,Domestic,False
T0222964,2024-09-01,C10973,A021870,B013,Credit,IMPS,2493.0,Success,Domestic,False
T0222965,2025-06-21,C08394,A015564,B051,Credit,Online Banking,930.74,Success,Domestic,False
T0222966,2023-07-13,C11861,A003017,B020,Credit,RTGS,7507.43,Success,Domestic,False
T0222967,2025-03-14,C12473,A004073,B038,Debit,UPI,3772.65,Success,Domestic,False
T0222968,2025-04-22,C05952,A002418,B020,Debit,UPI,62256.39,Success,Domestic,False
T0222969,2023-11-06,C07459,A001610,B054,Credit,UPI,7384.92,Success,Domestic,False
T0222970,2025-07-12,C10649,A004542,B034,Credit,POS,2108.16,Success,Domestic,False
T0222971,2023-07-09,C05261,A012527,B033,Credit,ATM,31408.24,Success,Domestic,False
T0222972,2023-11-16,C04829,A020102,B039,Debit,POS,8081.18,Success,Domestic,False
T0222973,2025-08-20,C07426,A012072,B040,Credit,IMPS,11606.18,Success,Domestic,False
T0222974,2025-07-04,C04164,A017144,B011,Credit,POS,3335.56,Success,Domestic,False
T0222975,2025-04-28,C09899,A015178,B019,Debit,ATM,812.44,Success,Domestic,False
T0222976,2025-01-29,C02789,A007949,B050,Debit,Online Banking,1088.64,Success,Domestic,False
T0222977,2023-09-24,C08783,A012564,B042,Debit,IMPS,899.91,Success,Domestic,False
T0222978,2025-03-07,C05495,A013474,B001,Debit,IMPS,9354.81,Success,International,False
T0222979,2023-04-25,C11242,A000886,B059,Credit,UPI,3903.16,Success,Domestic,False
T0222980,2024-01-16,C12205,A013501,B043,Debit,POS,676.31,Success,Domestic,False
T0222981,2024-06-19,C08970,A012770,B050,Credit,UPI,2349.46,Success,Domestic,False
T0222982,2025-02-06,C10215,A016382,B042,Debit,POS,8674.95,Success,Domestic,False
T0222983,2024-04-06,C11926,A013729,B032,Debit,ATM,925.71,Success,Domestic,False
T0222984,2023-11-11,C09573,A018547,B053,Credit,UPI,3541.89,Success,Domestic,False
T0222985,2025-06-12,C10385,A007027,B054,Credit,NEFT,2094.29,Success,Domestic,False
T0222986,2023-07-30,C07556,A013807,B011,Debit,POS,4588.69,Success,Domestic,False
T0222987,2025-05-08,C08441,A006055,B053,Debit,UPI,1153.36,Success,Domestic,False
T0222988,2023-10-04,C08055,A016332,B015,Debit,POS,7952.03,Success,Domestic,False
T0222989,2023-08-09,C03226,A000170,B060,Debit,IMPS,2607.7,Success,Domestic,False
T0222990,2024-10-28,C10336,A010702,B029,Debit,NEFT,5452.41,Success,Domestic,False
T0222991,2023-02-22,C08687,A011021,B041,Debit,POS,4151.56,Success,Domestic,False
T0222992,2023-11-12,C01663,A012894,B031,Debit,ATM,271.98,Success,Domestic,False
T0222993,2025-11-17,C04129,A006960,B039,Debit,Online Banking,645.18,Success,Domestic,False
T0222994,2024-04-21,C08913,A011672,B024,Credit,NEFT,15302.67,Success,Domestic,False
T0222995,2023-05-16,C09018,A005387,B044,Credit,UPI,1600.53,Success,Domestic,False
T0222996,2023-12-17,C14065,A010576,B054,Debit,POS,610.92,Success,Domestic,False
T0222997,2025-07-31,C10351,A012379,B042,Debit,ATM,4530.52,Success,Domestic,False
T0222998,2023-05-25,C14009,A017571,B022,Credit,POS,3131.52,Success,Domestic,False
T0222999,2024-05-31,C05600,A000793,B046,Debit,UPI,5294.79,Success,Domestic,False
T0223000,2025-05-02,C06559,A000428,B032,Debit,Online Banking,534.7,Success,International,False
T0223001,2023-10-27,C12406,A000655,B006,Credit,UPI,1084.42,Success,Domestic,False
T0223002,2025-11-08,C12862,A012049,B035,Credit,IMPS,1373.06,Success,Domestic,False
T0223003,2025-11-12,C07980,A005714,B014,Debit,Online Banking,25450.1,Success,Domestic,False
T0223004,2023-05-06,C06526,A000699,B010,Debit,ATM,64009.44,Success,Domestic,False
T0223005,2023-10-25,C10532,A020459,B027,Credit,IMPS,4443.95,Success,Domestic,False
T0223006,2023-08-02,C12467,A013909,B047,Debit,NEFT,1501.91,Success,Domestic,False
T0223007,2025-08-30,C14553,A002591,B041,Credit,UPI,6511.86,Success,Domestic,False
T0223008,2023-07-08,C07164,A006426,B037,Debit,POS,4741.81,Success,Domestic,False
T0223009,2023-01-05,C03439,A020848,B013,Credit,NEFT,4102.2,Success,Domestic,False
T0223010,2024-08-19,C08922,A015203,B022,Debit,UPI,586.82,Success,Domestic,False
T0223011,2024-01-26,C02597,A012325,B011,Debit,POS,323.59,Success,Domestic,False
T0223012,2023-11-24,C08102,A003298,B003,Credit,POS,5684.87,Success,Domestic,False
T0223013,2024-11-17,C05787,A015023,B022,Credit,IMPS,2952.34,Success,Domestic,False
T0223014,2025-05-16,C08418,A019831,B028,Debit,UPI,7867.19,Success,Domestic,False
T0223015,2025-03-20,C09115,A009629,B052,Debit,NEFT,563.53,Success,Domestic,False
T0223016,2024-04-05,C06487,A003067,B041,Credit,NEFT,6689.66,Success,Domestic,False
T0223017,2023-01-10,C00846,A009587,B006,Credit,Online Banking,2475.5,Success,Domestic,False
T0223018,2024-06-05,C05949,A001951,B011,Debit,ATM,5114.82,Success,Domestic,False
T0223019,2025-02-08,C04468,A017982,B028,Debit,Online Banking,5062.99,Success,Domestic,False
T0223020,2025-02-08,C08418,A019831,B028,Credit,NEFT,2758.66,Success,Domestic,False
T0223021,2023-07-15,C08071,A000287,B054,Credit,ATM,10171.35,Success,Domestic,False
T0223022,2024-09-02,C04168,A017428,B031,Debit,ATM,3040.26,Success,Domestic,False
T0223023,2023-03-14,C03672,A001494,B017,Debit,POS,2636.39,Success,Domestic,False
T0223024,2025-04-03,C07597,A019815,B038,Debit,UPI,944.26,Success,Domestic,False
T0223025,2025-02-02,C03786,A002756,B026,Credit,ATM,1772.27,Success,Domestic,False
T0223026,2023-05-16,C04210,A018354,B024,Credit,Online Banking,12356.34,Success,Domestic,False
T0223027,2023-06-22,C01812,A003484,B038,Debit,ATM,2888.72,Failed,Domestic,False
T0223028,2024-08-24,C13215,A004991,B057,Debit,IMPS,1090.78,Success,Domestic,False
T0223029,2025-10-09,C03842,A017527,B015,Debit,IMPS,783.9,Failed,Domestic,False
T0223030,2023-04-03,C00777,A020913,B056,Credit,NEFT,13871.29,Success,Domestic,False
T0223031,2024-04-10,C07285,A000435,B027,Credit,UPI,1999.36,Success,Domestic,False
T0223032,2025-07-13,C10573,A000370,B015,Debit,Online Banking,5167.71,Success,International,False
T0223033,2023-10-05,C07083,A021782,B036,Credit,UPI,1629.23,Success,Domestic,False
T0223034,2025-07-06,C06414,A021227,B005,Debit,RTGS,2393.39,Success,Domestic,False
T0223035,2023-09-29,C00069,A021203,B049,Debit,UPI,4730.34,Success,Domestic,False
T0223036,2025-08-19,C01002,A021119,B010,Credit,RTGS,5359.7,Success,Domestic,False
T0223037,2023-09-21,C11217,A014561,B057,Debit,IMPS,1044.94,Success,Domestic,False
T0223038,2025-09-07,C01975,A008648,B043,Credit,ATM,1463.5,Success,Domestic,False
T0223039,2025-03-15,C14214,A019210,B058,Debit,Online Banking,7693.48,Success,Domestic,False
T0223040,2024-12-01,C13344,A003280,B054,Debit,POS,1228.3,Success,Domestic,False
T0223041,2023-09-05,C03525,A011718,B015,Credit,POS,2997.47,Success,Domestic,False
T0223042,2025-04-19,C04430,A005042,B032,Credit,UPI,1288.85,Success,Domestic,False
T0223043,2023-04-25,C07289,A008280,B045,Debit,UPI,1243.62,Success,Domestic,False
T0223044,2023-09-03,C11116,A003015,B029,Credit,RTGS,10414.64,Success,Domestic,False
T0223045,2023-02-15,C03816,A021110,B042,Debit,IMPS,6636.5,Success,Domestic,False
T0223046,2025-03-07,C11607,A006247,B054,Credit,NEFT,3133.71,Success,Domestic,False
T0223047,2023-05-12,C05800,A018179,B022,Credit,UPI,3427.65,Success,Domestic,False
T0223048,2023-09-17,C06035,A021893,B043,Credit,UPI,5622.09,Success,Domestic,False
T0223049,2024-02-17,C01365,A012007,B054,Credit,Online Banking,890.69,Success,Domestic,False
T0223050,2024-12-18,C09798,A009578,B050,Debit,POS,1417.89,Success,Domestic,False
T0223051,2025-05-14,C05458,A004183,B021,Credit,POS,6950.65,Success,Domestic,False
T0223052,2023-08-08,C09187,A012332,B046,Debit,NEFT,964.43,Success,Domestic,False
T0223053,2023-06-16,C02055,A004645,B051,Credit,NEFT,5079.71,Success,International,False
T0223054,2025-07-05,C12299,A014501,B015,Credit,ATM,6926.34,Success,Domestic,False
T0223055,2023-08-02,C13075,A009730,B032,Debit,ATM,2634.91,Success,Domestic,False
T0223056,2023-11-23,C03034,A014001,B046,Credit,UPI,2918.49,Success,Domestic,False
T0223057,2023-03-01,C07504,A019319,B057,Credit,UPI,5230.96,Failed,Domestic,False
T0223058,2024-08-14,C09283,A008003,B019,Debit,ATM,5531.77,Success,Domestic,False
T0223059,2023-09-17,C05366,A011321,B054,Credit,Online Banking,12559.83,Success,Domestic,False
T0223060,2024-05-26,C09303,A004730,B057,Debit,RTGS,13494.3,Failed,Domestic,False
T0223061,2025-12-12,C12159,A017686,B049,Credit,NEFT,1065.9,Success,Domestic,False
T0223062,2025-12-24,C12530,A021064,B015,Credit,NEFT,6063.29,Success,Domestic,False
T0223063,2024-02-09,C03187,A005427,B052,Credit,IMPS,5725.09,Success,Domestic,False
T0223064,2024-04-05,C01340,A010970,B052,Debit,UPI,18861.38,Success,Domestic,False
T0223065,2024-10-08,C09675,A005583,B034,Debit,NEFT,4616.51,Success,Domestic,False
T0223066,2023-07-18,C09635,A014432,B031,Debit,POS,3495.88,Success,Domestic,False
T0223067,2025-11-05,C04145,A012620,B033,Credit,UPI,3996.43,Success,Domestic,False
T0223068,2025-10-16,C10874,A016733,B001,Debit,POS,5656.5,Success,Domestic,False
T0223069,2023-10-06,C07489,A018707,B011,Debit,POS,2966.97,Success,Domestic,False
T0223070,2025-07-19,C00921,A009333,B020,Debit,UPI,5296.17,Failed,Domestic,False
T0223071,2025-05-05,C07873,A008166,B003,Debit,POS,4538.24,Success,Domestic,False
T0223072,2023-08-20,C02770,A010204,B056,Debit,NEFT,1906.83,Reversed,Domestic,False
T0223073,2023-10-14,C11198,A020926,B011,Debit,UPI,3739.04,Success,Domestic,False
T0223074,2024-05-30,C08005,A005693,B050,Debit,POS,4479.51,Success,Domestic,False
T0223075,2024-02-28,C09934,A006651,B001,Credit,IMPS,14319.96,Success,Domestic,False
T0223076,2024-05-20,C08546,A005830,B004,Credit,UPI,1331.44,Failed,Domestic,False
T0223077,2025-04-16,C04054,A016228,B034,Debit,POS,1742.59,Success,Domestic,False
T0223078,2025-02-08,C04926,A015944,B048,Debit,IMPS,10329.82,Success,Domestic,False
T0223079,2024-04-12,C03027,A002098,B046,Credit,NEFT,639.09,Success,Domestic,False
T0223080,2025-06-27,C00140,A021541,B029,Debit,UPI,2546.09,Success,Domestic,False
T0223081,2024-01-17,C13027,A018667,B036,Debit,POS,524.52,Success,Domestic,False
T0223082,2025-07-03,C04761,A019809,B024,Debit,Online Banking,2652.58,Success,Domestic,False
T0223083,2024-01-18,C00453,A000693,B038,Debit,NEFT,2051.41,Success,Domestic,False
T0223084,2024-05-18,C05216,A015746,B004,Debit,Online Banking,576.43,Reversed,Domestic,False
T0223085,2025-10-14,C13112,A007552,B045,Debit,UPI,1004.1,Success,Domestic,False
T0223086,2023-09-29,C01150,A006458,B056,Debit,UPI,4053.01,Success,Domestic,False
T0223087,2025-04-23,C07089,A006478,B055,Credit,Online Banking,252.61,Success,Domestic,False
T0223088,2024-04-22,C11208,A006343,B022,Credit,UPI,2823.35,Success,Domestic,False
T0223089,2025-05-12,C00128,A007612,B028,Credit,UPI,1379.37,Success,Domestic,False
T0223090,2023-01-01,C09993,A021060,B009,Credit,IMPS,13652.06,Success,Domestic,False
T0223091,2023-04-04,C08156,A009939,B008,Debit,UPI,12594.14,Success,Domestic,False
T0223092,2024-07-24,C07858,A013305,B055,Debit,RTGS,7609.59,Success,Domestic,False
T0223093,2025-01-17,C14039,A020715,B017,Debit,IMPS,5120.16,Success,Domestic,False
T0223094,2024-11-03,C08766,A018414,B059,Debit,UPI,2379.11,Success,Domestic,False
T0223095,2025-11-18,C04618,A003883,B009,Credit,IMPS,873.73,Success,Domestic,False
T0223096,2024-01-21,C03308,A015921,B024,Credit,Online Banking,3521.9,Success,Domestic,False
T0223097,2023-05-14,C14652,A021605,B036,Credit,UPI,754.7,Success,Domestic,False
T0223098,2023-06-07,C10579,A004021,B027,Debit,POS,4961.93,Success,Domestic,False
T0223099,2024-05-09,C10765,A013462,B017,Credit,POS,2607.57,Success,Domestic,False
T0223100,2025-12-20,C07872,A011746,B003,Debit,POS,316.97,Success,Domestic,False
T0223101,2023-11-18,C14307,A019471,B047,Credit,UPI,6196.06,Success,Domestic,False
T0223102,2023-08-16,C07683,A019035,B007,Debit,UPI,5305.99,Failed,Domestic,False
T0223103,2025-03-25,C05565,A008843,B040,Debit,NEFT,14643.65,Success,Domestic,False
T0223104,2025-11-11,C10863,A008140,B003,Debit,Online Banking,2051.7,Success,Domestic,False
T0223105,2025-02-01,C10921,A004448,B029,Debit,POS,1196.35,Success,Domestic,False
T0223106,2024-01-17,C11979,A007951,B032,Debit,POS,2657.71,Success,Domestic,False
T0223107,2024-09-09,C09132,A003428,B016,Credit,POS,24415.72,Success,Domestic,False
T0223108,2024-07-03,C12765,A000939,B060,Credit,ATM,6806.42,Success,Domestic,False
T0223109,2024-12-30,C06743,A006393,B002,Debit,IMPS,1362.52,Success,Domestic,False
T0223110,2024-08-18,C11821,A007737,B006,Debit,ATM,772.76,Success,Domestic,False
T0223111,2025-11-26,C12779,A006495,B023,Credit,Online Banking,7850.54,Success,Domestic,False
T0223112,2025-06-07,C04302,A001769,B009,Debit,UPI,1487.4,Success,Domestic,False
T0223113,2025-01-23,C01131,A011394,B029,Debit,ATM,1959.23,Success,Domestic,False
T0223114,2025-02-03,C09717,A011413,B019,Credit,NEFT,2550.1,Success,Domestic,False
T0223115,2023-04-22,C11201,A012077,B007,Credit,UPI,3197.41,Success,Domestic,False
T0223116,2024-01-25,C03813,A018153,B028,Debit,RTGS,1405.44,Success,Domestic,False
T0223117,2025-12-14,C11280,A004051,B027,Debit,ATM,12810.25,Success,Domestic,False
T0223118,2023-06-30,C03764,A008788,B038,Debit,UPI,7564.02,Success,International,False
T0223119,2025-05-13,C14093,A012461,B015,Credit,UPI,5797.53,Success,Domestic,False
T0223120,2024-02-11,C01843,A014241,B037,Debit,UPI,2512.98,Success,Domestic,False
T0223121,2024-08-03,C07257,A009357,B047,Debit,Online Banking,1925.54,Success,Domestic,False
T0223122,2025-09-30,C14824,A007929,B001,Credit,POS,2700.12,Success,Domestic,False
T0223123,2025-11-24,C12821,A011411,B011,Credit,UPI,1794.29,Success,Domestic,False
T0223124,2024-11-17,C13632,A018491,B017,Debit,POS,1993.21,Success,Domestic,False
T0223125,2024-05-08,C04807,A006218,B053,Debit,UPI,2474.27,Success,Domestic,False
T0223126,2023-06-26,C00020,A008436,B042,Debit,IMPS,7252.9,Success,Domestic,False
T0223127,2023-02-06,C07166,A002240,B022,Credit,UPI,1585.98,Success,Domestic,False
T0223128,2025-07-16,C14707,A012343,B016,Credit,NEFT,3903.86,Failed,Domestic,False
